station_id,station_name,lat,lng,corridor,corridor_type,station_role,is_terminal,is_interchange,station_importance,busy_factor,route_overlap_count,transfer_score,land_use_type,near_market,near_business_district,timestamp_utc,hour,day_of_week,is_weekend,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,traffic_confidence,traffic_pressure,temperature_2m,precipitation,rain,cloud_cover,crowd_score,label
alagomeji,Alagomeji,6.499767,3.378309,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:10:51.784153+00:00,10,3,0,66.0,75.0,1058.0,931.0,0.980049,0.12,31.2,0.0,0.0,65.0,0.1868,flowing
alagomeji_bus_station,Alagomeji Bus Station,6.4997771,3.3781725,General,local,terminal,1,0,3,0.5,3,5,mixed,0,0,2026-03-26T09:10:54.857058+00:00,10,3,0,66.0,75.0,1058.0,931.0,0.980049,0.12,31.2,0.0,0.0,65.0,0.3668,flowing
onipanu,Onipanu,6.532926000000001,3.367368,General,secondary,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T09:10:58.040644+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.1,0.0,0.0,65.0,0.33120000000000005,flowing
onipanu_2,Onipanu,6.532806000000001,3.3671,General,secondary,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T09:11:01.058605+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.1,0.0,0.0,65.0,0.33120000000000005,flowing
palmgrove_bariga,Palmgrove Bariga,6.541820999999999,3.368328,General,secondary,interchange,0,1,3,0.55,3,5,residential,0,0,2026-03-26T09:11:03.864682+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.2,0.0,0.0,65.0,0.329,flowing
igbobi,Igbobi,6.530229,3.367605,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:06.632973+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.1,0.0,0.0,65.0,0.158,flowing
charly_boy_bus_stop,Charly Boy Bus Stop,6.548371899999999,3.3787432,General,local,interchange,0,1,3,0.5,3,5,mixed,0,0,2026-03-26T09:11:09.499260+00:00,10,3,0,71.0,71.0,330.0,330.0,1.0,0.0,31.2,0.0,0.0,65.0,0.318,flowing
unilag_shuttle_bariga,Unilag Shuttle Bariga,6.534617999999999,3.391877999999999,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T09:11:12.315359+00:00,10,3,0,67.0,74.0,1042.0,943.0,0.980049,0.09459459459459463,31.2,0.0,0.0,65.0,0.1807027027027027,flowing
idi_araba,Idi Araba,6.516742,3.354085,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:14.982198+00:00,10,3,0,33.0,44.0,1051.0,788.0,0.986094,0.25,31.2,0.0,0.0,65.0,0.218,flowing
underbridge_mosalashi,Underbridge (Mosalashi),6.517128,3.368726,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:17.867121+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
yaba_station,Yaba Station,6.510681999999999,3.370865999999999,General,secondary,interchange,0,1,4,0.65,3,5,mixed,0,0,2026-03-26T09:11:20.607472+00:00,10,3,0,47.0,49.0,1316.0,1263.0,0.931806,0.04081632653061229,31.2,0.0,0.0,65.0,0.360795918367347,flowing
ojuelegba,Ojuelegba,6.511566999999999,3.363344999999999,General,primary,interchange,0,1,4,0.62,3,5,mixed,0,0,2026-03-26T09:11:24.345175+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.2,0.0,0.0,65.0,0.3444,flowing
muritala,Muritala,6.543013999999999,3.393567999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:27.215038+00:00,10,3,0,67.0,74.0,1042.0,943.0,0.980049,0.09459459459459463,31.2,0.0,0.0,65.0,0.1807027027027027,flowing
nsik_motors_limited_aktc_ojuelegba,"Nsik Motors Limited (Aktc), Ojuelegba",6.510032000000001,3.3623336,General,primary,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:30.955195+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
church,Church,6.530596999999999,3.378789,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T09:11:33.670251+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
unilag_gate_akoka_road,Unilag Gate (Akoka Road),6.517867000000001,3.384795,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T09:11:36.427575+00:00,10,3,0,33.0,44.0,1051.0,788.0,0.986094,0.25,31.2,0.0,0.0,65.0,0.218,flowing
obanikoro,Obanikoro,6.546717999999998,3.367314,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T09:11:39.298238+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.1,0.0,0.0,65.0,0.3334,flowing
sungas,Sungas,6.535856999999999,3.38897,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:42.060498+00:00,10,3,0,67.0,74.0,1042.0,943.0,0.980049,0.09459459459459463,31.2,0.0,0.0,65.0,0.1807027027027027,flowing
ojuelegba_bus_station,Ojuelegba Bus Station,6.510317,3.3626533,General,primary,terminal,1,1,4,0.62,3,5,mixed,0,0,2026-03-26T09:11:44.880117+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.2,0.0,0.0,65.0,0.4444,moderate
mfm_gate,Mfm Gate,6.509885,3.385634,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:47.494065+00:00,10,3,0,74.0,74.0,996.0,996.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
alade_bus_stop,Alade Bus Stop,6.6019546,3.3538821,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:50.584429+00:00,10,3,0,19.0,38.0,707.0,353.0,0.99653,0.5,31.1,0.0,0.0,72.0,0.278,flowing
ibidun,Ibidun,6.51072,3.360529999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:53.228655+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
st_finbarrs,St Finbarrs,6.522098,3.385506,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:11:56.067253+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
unilag,Unilag,6.517568199999999,3.3855674,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T09:11:58.963681+00:00,10,3,0,67.0,74.0,1042.0,943.0,0.980049,0.09459459459459463,31.2,0.0,0.0,65.0,0.1807027027027027,flowing
gbagada_2,Gbagada,6.5491486,3.3881944,General,secondary,interchange,0,1,3,0.58,3,5,mixed,0,0,2026-03-26T09:12:01.624722+00:00,10,3,0,71.0,71.0,325.0,325.0,1.0,0.0,31.2,0.0,0.0,65.0,0.3356,flowing
fadeyi_bus_stop,Fadeyi Bus Stop,6.522983799999999,3.3678074,General,secondary,interchange,0,1,3,0.54,3,5,mixed,0,0,2026-03-26T09:12:04.795001+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.2,0.0,0.0,65.0,0.32680000000000003,flowing
ojuelegba_2,Ojuelegba,6.510960600000001,3.362959,General,primary,interchange,0,1,4,0.62,3,5,mixed,0,0,2026-03-26T09:12:07.621828+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.2,0.0,0.0,65.0,0.3444,flowing
sport_centre,Sport Centre,6.517343999999999,3.387760999999999,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T09:12:10.327988+00:00,10,3,0,67.0,74.0,1042.0,943.0,0.980049,0.09459459459459463,31.2,0.0,0.0,65.0,0.1807027027027027,flowing
temple,Temple,6.540592,3.392753,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:13.443795+00:00,10,3,0,67.0,74.0,1042.0,943.0,0.980049,0.09459459459459463,31.2,0.0,0.0,65.0,0.1807027027027027,flowing
fadeyi,Fadeyi,6.523944999999999,3.367264,General,secondary,interchange,0,1,3,0.54,3,5,mixed,0,0,2026-03-26T09:12:16.143478+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.2,0.0,0.0,65.0,0.32680000000000003,flowing
somolu_oja_market,Somolu Oja (Market),6.533655999999999,3.376522,General,local,standard,0,0,3,0.5,1,2,market,1,0,2026-03-26T09:12:18.721867+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.1,0.0,0.0,65.0,0.218,flowing
anthony,Anthony,6.5583349,3.3669222,General,local,interchange,0,1,3,0.5,3,5,mixed,0,0,2026-03-26T09:12:21.592751+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.1,0.0,0.0,65.0,0.318,flowing
adekunle_bus_stop,Adekunle Bus Stop,6.492854899999999,3.3785775,General,local,standard,0,0,3,0.46,1,2,mixed,0,0,2026-03-26T09:12:24.374201+00:00,10,3,0,47.0,48.0,1316.0,1289.0,0.931061,0.02083333333333337,31.2,0.0,0.0,65.0,0.1542,flowing
spencer,Spencer,6.502256,3.377359,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:27.524585+00:00,10,3,0,68.0,75.0,1026.0,931.0,0.980049,0.09333333333333338,31.2,0.0,0.0,65.0,0.18040000000000003,flowing
st_agnes,St Agnes,6.511242,3.377295,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T09:12:30.291718+00:00,10,3,0,42.0,42.0,1276.0,1276.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:33.090447+00:00,10,3,0,32.0,44.0,1083.0,788.0,0.986094,0.2727272727272727,31.2,0.0,0.0,65.0,0.22345454545454543,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T09:12:35.615738+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.1,0.0,0.0,65.0,0.3334,flowing
iwaya_garage,Iwaya Garage,6.505861000000001,3.391235,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:38.435717+00:00,10,3,0,68.0,75.0,1026.0,931.0,0.980049,0.09333333333333338,31.2,0.0,0.0,65.0,0.18040000000000003,flowing
empire_2,Empire,6.51826,3.36554,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:41.248272+00:00,10,3,0,42.0,42.0,1276.0,1276.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
barracks,Barracks,6.505219,3.363804,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:43.914906+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
ap_club,Ap Club,6.499018,3.376046999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:46.573551+00:00,10,3,0,47.0,48.0,1316.0,1289.0,0.931061,0.02083333333333337,31.2,0.0,0.0,65.0,0.163,flowing
church_2,Church,6.505691,3.38756,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T09:12:49.239820+00:00,10,3,0,67.0,74.0,1042.0,943.0,0.980049,0.09459459459459463,31.2,0.0,0.0,65.0,0.1807027027027027,flowing
cappa,Cappa,6.547649499999999,3.3549165,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:51.692769+00:00,10,3,0,33.0,44.0,1051.0,788.0,0.987309,0.25,31.1,0.0,0.0,65.0,0.218,flowing
fadeyi_2,Fadeyi,6.524166,3.367736,General,secondary,interchange,0,1,3,0.54,3,5,mixed,0,0,2026-03-26T09:12:54.584598+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.1,0.0,0.0,65.0,0.32680000000000003,flowing
atunrase,Atunrase,6.51378,3.35761,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:12:57.404458+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
g_u_o_transport_maza_maza_terminal,G.U.O. Transport - Maza-Maza Terminal,6.459200099999999,3.3019669,General,local,terminal,1,0,4,0.68,3,5,mixed,0,0,2026-03-26T09:13:00.806958+00:00,10,3,0,39.0,50.0,1453.0,1133.0,0.956889,0.21999999999999997,31.3,0.0,0.0,65.0,0.4304,moderate
onipanu_3,Onipanu,6.533651099999999,3.3672085,General,secondary,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T09:13:03.572995+00:00,10,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,31.1,0.0,0.0,65.0,0.33120000000000005,flowing
adesina,Adesina,6.53441,3.384873,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T09:13:06.539243+00:00,10,3,0,71.0,71.0,325.0,325.0,1.0,0.0,31.2,0.0,0.0,65.0,0.158,flowing
bariga,Bariga,6.537239999999999,3.392039999999999,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T09:13:09.411138+00:00,10,3,0,67.0,74.0,1042.0,943.0,0.980049,0.09459459459459463,31.2,0.0,0.0,65.0,0.1807027027027027,flowing
onike,Onike,6.509512,3.384132,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T09:13:12.273234+00:00,10,3,0,67.0,75.0,1042.0,931.0,0.980049,0.10666666666666669,31.2,0.0,0.0,65.0,0.1836,flowing
palmgrove,Palmgrove,6.541618,3.3674,General,secondary,interchange,0,1,3,0.55,3,5,mixed,0,0,2026-03-26T09:13:14.935081+00:00,10,3,0,55.0,55.0,663.0,663.0,1.0,0.0,31.1,0.0,0.0,65.0,0.329,flowing
oshodi_terminal,Oshodi Terminal,6.557,3.35,General,primary,terminal,1,1,5,0.9,3,5,mixed,0,0,2026-03-26T10:57:07.994413+00:00,11,3,0,69.0,69.0,694.0,694.0,1.0,0.0,32.1,0.0,0.0,100.0,0.506,moderate
mile_2,Mile 2,6.4698,3.3023,General,primary,terminal,1,1,5,0.85,3,5,market,1,0,2026-03-26T10:57:12.145248+00:00,11,3,0,44.0,62.0,1447.0,1027.0,0.906257,0.29032258064516125,32.3,0.0,0.0,100.0,0.6246774193548386,moderate
ikeja_under_bridge,Ikeja Under Bridge,6.5958,3.3403,General,primary,interchange,0,1,4,0.6,3,5,business,0,1,2026-03-26T10:57:15.199327+00:00,11,3,0,12.0,32.0,21.0,8.0,0.99,0.625,32.7,0.0,0.0,100.0,0.55,moderate
ojota,Ojota,6.5952,3.3831,General,primary,interchange,0,1,4,0.7,3,5,mixed,0,0,2026-03-26T10:57:18.068443+00:00,11,3,0,41.0,41.0,28.0,28.0,1.0,0.0,32.8,0.0,0.0,100.0,0.362,flowing
berger,Berger,6.6349,3.3782,General,primary,interchange,0,1,3,0.55,3,5,mixed,0,0,2026-03-26T10:57:20.995782+00:00,11,3,0,73.0,73.0,1264.0,1264.0,1.0,0.0,32.9,0.0,0.0,100.0,0.329,flowing
cms_marina,CMS Marina,6.4505,3.3958,General,primary,terminal,1,1,2,0.4,3,5,business,0,1,2026-03-26T10:57:23.935126+00:00,11,3,0,68.0,75.0,1026.0,931.0,0.979781,0.09333333333333338,32.2,0.0,0.0,100.0,0.47840000000000005,moderate
johnson_street,Johnson Street,6.54318,3.377831,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:57:26.618304+00:00,11,3,0,71.0,71.0,330.0,330.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
abule_oja,Abule Oja,6.517238,3.38274,General,local,standard,0,0,3,0.48,1,2,market,1,0,2026-03-26T10:57:29.392343+00:00,11,3,0,68.0,75.0,1026.0,931.0,0.979781,0.09333333333333338,32.2,0.0,0.0,100.0,0.23600000000000002,flowing
spencer_bus_station,Spencer Bus Station,6.502029100000001,3.377223,General,local,terminal,1,0,3,0.45,3,5,mixed,0,0,2026-03-26T10:57:31.972810+00:00,11,3,0,68.0,75.0,1026.0,931.0,0.979781,0.09333333333333338,32.2,0.0,0.0,100.0,0.34940000000000004,flowing
iyana_oworo,Iyana Oworo,6.546217,3.3980625,General,local,interchange,0,1,3,0.52,3,5,mixed,0,0,2026-03-26T10:57:34.996143+00:00,11,3,0,74.0,74.0,996.0,996.0,1.0,0.0,32.3,0.0,0.0,100.0,0.3224,flowing
laide,Laide,6.539657,3.392462999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:57:37.631638+00:00,11,3,0,68.0,75.0,1026.0,931.0,0.979781,0.09333333333333338,32.2,0.0,0.0,100.0,0.18040000000000003,flowing
olorunsogo,Olorunsogo,6.5351119,3.3525065,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:57:40.311780+00:00,11,3,0,31.0,45.0,1118.0,770.0,0.996162,0.3111111111111111,32.1,0.0,0.0,100.0,0.23266666666666666,flowing
bajulaiye,Bajulaiye,6.533379,3.383108,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:57:43.117782+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
iyana_church,Iyana Church,6.501030000000001,3.38976,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T10:57:47.243659+00:00,11,3,0,69.0,75.0,1012.0,931.0,0.979781,0.07999999999999996,32.3,0.0,0.0,100.0,0.1772,flowing
lawal,Lawal,6.514756999999999,3.35599,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:57:50.516973+00:00,11,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
st_timothy,St Timothy,6.507482,3.387555,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:57:53.595037+00:00,11,3,0,69.0,75.0,1012.0,931.0,0.979781,0.07999999999999996,32.2,0.0,0.0,100.0,0.1772,flowing
lady_lak,Lady Lak,6.539136999999999,3.384637,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:57:56.878131+00:00,11,3,0,69.0,75.0,1012.0,931.0,0.979781,0.07999999999999996,32.2,0.0,0.0,100.0,0.1772,flowing
alausa,Alausa,6.6174604,3.3594836,General,local,interchange,0,1,3,0.52,3,5,business,0,1,2026-03-26T10:57:59.645214+00:00,11,3,0,23.0,40.0,594.0,341.0,0.995944,0.42500000000000004,32.7,0.0,0.0,100.0,0.4844,moderate
gbagada,Gbagada,6.548821,3.388359,General,secondary,interchange,0,1,3,0.58,3,5,mixed,0,0,2026-03-26T10:58:03.226629+00:00,11,3,0,71.0,71.0,330.0,330.0,1.0,0.0,32.2,0.0,0.0,100.0,0.3356,flowing
unilag_gate_university_road,Unilag Gate (University Road),6.517602999999999,3.384831999999999,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T10:58:06.502794+00:00,11,3,0,31.0,44.0,1118.0,788.0,0.995739,0.2954545454545454,32.2,0.0,0.0,100.0,0.22890909090909092,flowing
chemist_bus_stop,Chemist Bus Stop,6.529058999999998,3.3804765,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:58:09.574893+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
waec_bus_station,WAEC Bus Station,6.517698800000001,3.371279200000001,General,local,terminal,1,0,3,0.5,3,5,mixed,0,0,2026-03-26T10:58:12.912106+00:00,11,3,0,31.0,44.0,1118.0,788.0,0.995739,0.2954545454545454,32.2,0.0,0.0,100.0,0.4089090909090909,moderate
abule_oja_2,Abule Oja,6.51703,3.381541,General,local,standard,0,0,3,0.48,1,2,market,1,0,2026-03-26T10:58:15.669830+00:00,11,3,0,69.0,75.0,1012.0,931.0,0.979781,0.07999999999999996,32.2,0.0,0.0,100.0,0.23279999999999998,flowing
new_hall,New Hall,6.519029,3.392297,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T10:58:18.590660+00:00,11,3,0,69.0,75.0,1012.0,931.0,0.979781,0.07999999999999996,32.2,0.0,0.0,100.0,0.1772,flowing
iju_train_station,Iju Train Station,6.6610851,3.3200146,General,local,terminal,1,0,3,0.52,3,5,mixed,0,0,2026-03-26T10:58:21.760305+00:00,11,3,0,43.0,50.0,1661.0,1428.0,0.980413,0.14,32.7,0.0,0.0,100.0,0.37600000000000006,flowing
okesuna,Okesuna,6.533609999999999,3.379921,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:58:24.623449+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
yabatech_main_gate,Yabatech Main Gate,6.519164,3.371761,General,secondary,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T10:58:27.480131+00:00,11,3,0,69.0,74.0,1012.0,943.0,0.979781,0.06756756756756754,32.2,0.0,0.0,100.0,0.17421621621621622,flowing
abidoun,Abidoun,6.499777,3.388271,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:58:30.507238+00:00,11,3,0,69.0,74.0,1012.0,943.0,0.979781,0.06756756756756754,32.3,0.0,0.0,100.0,0.17421621621621622,flowing
mushin,Mushin,6.529851699999998,3.353364999999999,General,local,interchange,0,1,4,0.6,3,5,market,1,0,2026-03-26T10:58:33.536569+00:00,11,3,0,30.0,44.0,1156.0,788.0,0.995738,0.31818181818181823,32.1,0.0,0.0,100.0,0.4763636363636364,moderate
olosha_bus_stop,Olosha Bus Stop,6.526432,3.358003,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:58:36.507906+00:00,11,3,0,34.0,42.0,1577.0,1276.0,0.980731,0.19047619047619047,32.2,0.0,0.0,100.0,0.2037142857142857,flowing
jibowu_bus_stop,Jibowu Bus Stop,6.519979999999999,3.367309,General,local,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T10:58:39.172016+00:00,11,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.2,0.0,0.0,100.0,0.33120000000000005,flowing
ayilara,Ayilara,6.510533000000001,3.36117,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:58:42.628072+00:00,11,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
alagomeji,Alagomeji,6.499767,3.378309,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:58:45.629957+00:00,11,3,0,69.0,74.0,1012.0,943.0,0.979781,0.06756756756756754,32.2,0.0,0.0,100.0,0.17421621621621622,flowing
alagomeji_bus_station,Alagomeji Bus Station,6.4997771,3.3781725,General,local,terminal,1,0,3,0.5,3,5,mixed,0,0,2026-03-26T10:58:48.517031+00:00,11,3,0,69.0,74.0,1012.0,943.0,0.979781,0.06756756756756754,32.2,0.0,0.0,100.0,0.35421621621621624,flowing
onipanu,Onipanu,6.532926000000001,3.367368,General,secondary,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T10:58:51.767366+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.1,0.0,0.0,100.0,0.33120000000000005,flowing
onipanu_2,Onipanu,6.532806000000001,3.3671,General,secondary,interchange,0,1,3,0.56,3,5,mixed,0,0,2026-03-26T10:58:54.439125+00:00,11,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.1,0.0,0.0,100.0,0.33120000000000005,flowing
palmgrove_bariga,Palmgrove Bariga,6.541820999999999,3.368328,General,secondary,interchange,0,1,3,0.55,3,5,residential,0,0,2026-03-26T10:58:57.161466+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.2,0.0,0.0,100.0,0.329,flowing
igbobi,Igbobi,6.530229,3.367605,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:59:00.076543+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.1,0.0,0.0,100.0,0.158,flowing
charly_boy_bus_stop,Charly Boy Bus Stop,6.548371899999999,3.3787432,General,local,interchange,0,1,3,0.5,3,5,mixed,0,0,2026-03-26T10:59:16.993318+00:00,11,3,0,71.0,71.0,330.0,330.0,1.0,0.0,32.2,0.0,0.0,100.0,0.318,flowing
unilag_shuttle_bariga,Unilag Shuttle Bariga,6.534617999999999,3.391877999999999,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T10:59:24.531378+00:00,11,3,0,69.0,74.0,1012.0,943.0,0.979781,0.06756756756756754,32.2,0.0,0.0,100.0,0.17421621621621622,flowing
idi_araba,Idi Araba,6.516742,3.354085,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:59:27.919709+00:00,11,3,0,29.0,44.0,1196.0,788.0,0.99574,0.34090909090909094,32.2,0.0,0.0,100.0,0.23981818181818185,flowing
underbridge_mosalashi,Underbridge (Mosalashi),6.517128,3.368726,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:59:32.107062+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
yaba_station,Yaba Station,6.510681999999999,3.370865999999999,General,secondary,interchange,0,1,4,0.65,3,5,mixed,0,0,2026-03-26T10:59:35.835192+00:00,11,3,0,46.0,49.0,1345.0,1263.0,0.923342,0.061224489795918324,32.2,0.0,0.0,100.0,0.3656938775510204,flowing
ojuelegba,Ojuelegba,6.511566999999999,3.363344999999999,General,primary,interchange,0,1,4,0.62,3,5,mixed,0,0,2026-03-26T10:59:39.078003+00:00,11,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.2,0.0,0.0,100.0,0.3444,flowing
muritala,Muritala,6.543013999999999,3.393567999999999,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:59:42.450994+00:00,11,3,0,69.0,74.0,1012.0,943.0,0.979781,0.06756756756756754,32.2,0.0,0.0,100.0,0.17421621621621622,flowing
nsik_motors_limited_aktc_ojuelegba,"Nsik Motors Limited (Aktc), Ojuelegba",6.510032000000001,3.3623336,General,primary,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T10:59:45.886679+00:00,11,3,0,52.0,52.0,1177.0,1177.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
church,Church,6.530596999999999,3.378789,General,local,standard,0,0,3,0.5,1,2,residential,0,0,2026-03-26T10:59:49.007120+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.2,0.0,0.0,100.0,0.158,flowing
unilag_gate_akoka_road,Unilag Gate (Akoka Road),6.517867000000001,3.384795,General,local,standard,0,0,3,0.5,1,2,education,0,0,2026-03-26T10:59:52.280004+00:00,11,3,0,29.0,45.0,1196.0,770.0,0.995741,0.3555555555555555,32.2,0.0,0.0,100.0,0.24333333333333332,flowing
obanikoro,Obanikoro,6.546717999999998,3.367314,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T10:59:55.398243+00:00,11,3,0,55.0,55.0,663.0,663.0,1.0,0.0,32.1,0.0,0.0,100.0,0.3334,flowing
